sale_date,sale_time,day_of_week,month,customer_type,customer_city,customer_state,customer_neighborhood,customer_address,customer_zipcode,product_name,product_category,quantity_sold,unit_cost_brl,unit_price_brl,discount_pct,total_revenue_brl,estimated_profit_brl,payment_method,sales_channel,weather_condition,delivery_app_peak,is_weekend,is_holiday_campaign,current_stock_snapshot,supplier_lead_time_days,returned
2025-01-09,20:45,Quinta-feira,Janeiro,Recorrente,Caldas Novas,GO,Portal das Águas,"Av. Orcalino Santos, 2272",75688-312,Bag Delivery 45L,Bag Entrega,1,95,178.04,0,178.04,83.04,Dinheiro,Loja Física,Ensolarado,False,False,False,41,9,False
2025-01-09,19:30,Quinta-feira,Janeiro,Recorrente,Caldas Novas,GO,Itanhangá II,"Rua São Paulo, 3160",75683-385,Suporte Celular Moto,Suporte,2,18,59.51,0,119.02,83.02,Pix,Marketplace,Ensolarado,True,False,False,54,5,False
2025-01-09,12:00,Quinta-feira,Janeiro,Fiel,Caldas Novas,GO,Itanhangá II,"Rua São Paulo, 6474",75685-891,Luva Motoboy,Proteção,1,25,80.05,5,80.05,55.05,Pix,Loja Física,Ensolarado,False,False,False,63,9,False
2025-01-09,12:15,Quinta-feira,Janeiro,Novo,Caldas Novas,GO,Centro,"Rua do Balneário, 3982",75680-785,Capacete Pro Tork,Capacete,2,180,330.22,10,660.44,300.44,Pix,Loja Física,Ensolarado,True,False,False,60,9,False
2025-01-09,15:45,Quinta-feira,Janeiro,Fiel,Caldas Novas,GO,Portal das Águas,"Rua do Balneário, 4716",75685-392,Capacete Pro Tork,Capacete,1,180,327.16,0,327.16,147.16,Cartão Crédito,Loja Física,Ensolarado,False,False,False,87,2,False
2025-01-09,14:45,Quinta-feira,Janeiro,Fiel,Caldas Novas,GO,Nova Vila,"Av. Bento de Godoy, 623",75680-405,Bag Delivery 45L,Bag Entrega,1,95,184.34,0,184.34,89.34,Pix,Marketplace,Chuva Leve,True,False,False,101,10,False
2025-01-09,13:15,Quinta-feira,Janeiro,Novo,Caldas Novas,GO,Portal das Águas,"Rua São Paulo, 4225",75682-114,Balaclava,Proteção,1,8,35.65,5,35.65,27.65,Cartão Crédito,WhatsApp,Ensolarado,False,False,False,41,8,False
2025-01-09,13:15,Quinta-feira,Janeiro,Novo,Caldas Novas,GO,Centro,"Av. Bento de Godoy, 6294",75683-557,Luva Motoboy,Proteção,1,25,77.3,5,77.3,52.3,Dinheiro,Loja Física,Ensolarado,False,False,False,20,6,False
2025-01-09,16:30,Quinta-feira,Janeiro,Novo,Caldas Novas,GO,Portal das Águas,"Av. Orcalino Santos, 4843",75685-729,Bag Delivery 80L,Bag Entrega,1,145,267.47,0,267.47,122.47,Dinheiro,Loja Física,Ensolarado,False,False,False,96,7,False
2025-01-09,11:00,Quinta-feira,Janeiro,Recorrente,Caldas Novas,GO,Itanhangá II,"Rua São Paulo, 8663",75685-179,Capa de Chuva,Proteção,1,35,97.33,10,97.33,62.33,Pix,Instagram,Ensolarado,False,False,False,44,10,False
2025-01-09,09:45,Quinta-feira,Janeiro,Novo,Caldas Novas,GO,Centro,"Rua São Paulo, 2171",75688-525,Suporte Celular Moto,Suporte,1,18,59.29,0,59.29,41.29,Pix,Loja Física,Nublado,False,False,False,111,2,False
2025-01-09,09:00,Quinta-feira,Janeiro,Novo,Caldas Novas,GO,Centro,"Rua São Paulo, 529",75684-518,Baú Moto 30L,Bagagem,1,120,256.58,0,256.58,136.58,Pix,WhatsApp,Nublado,False,False,False,72,7,False
2025-01-09,18:15,Quinta-feira,Janeiro,Novo,Caldas Novas,GO,Portal das Águas,"Av. Bento de Godoy, 1953",75682-650,Luva Motoboy,Proteção,3,25,79.87,0,239.61,164.61,Pix,Marketplace,Chuva Leve,False,False,False,113,2,False
2025-01-09,15:30,Quinta-feira,Janeiro,Novo,Caldas Novas,GO,Nova Vila,"Av. Bento de Godoy, 3098",75681-132,Luva Motoboy,Proteção,1,25,77.72,5,77.72,52.72,Pix,WhatsApp,Nublado,False,False,False,21,5,False
2025-01-09,19:00,Quinta-feira,Janeiro,Recorrente,Caldas Novas,GO,Itanhangá I,"Rua São Paulo, 3849",75688-322,Bag Delivery 45L,Bag Entrega,1,95,174.15,5,174.15,79.15,Cartão Débito,Loja Física,Ensolarado,False,False,False,48,7,False
2025-01-09,16:15,Quinta-feira,Janeiro,Fiel,Caldas Novas,GO,Itanhangá I,"Av. Bento de Godoy, 4518",75680-670,Capacete Pro Tork,Capacete,1,180,338.59,10,338.59,158.59,Cartão Crédito,Instagram,Chuva Leve,False,False,False,73,10,False
2025-01-09,14:45,Quinta-feira,Janeiro,Recorrente,Caldas Novas,GO,Nova Vila,"Av. Bento de Godoy, 6177",75682-872,Retrovisor Esportivo,Peça,1,35,117.71,0,117.71,82.71,Pix,Loja Física,Chuva Forte,False,False,False,37,9,False
2025-01-09,13:00,Quinta-feira,Janeiro,Novo,Caldas Novas,GO,Itanhangá I,"Av. Bento de Godoy, 1524",75688-841,Capa de Chuva,Proteção,2,35,97.54,5,195.08,125.08,Pix,Loja Física,Chuva Forte,False,False,False,23,3,False
2025-01-09,13:30,Quinta-feira,Janeiro,Recorrente,Caldas Novas,GO,Centro,"Rua do Balneário, 3123",75681-864,Capacete Pro Tork,Capacete,1,180,336.29,15,336.29,156.29,Pix,Loja Física,Nublado,False,False,False,45,8,False
2025-01-09,13:45,Quinta-feira,Janeiro,Recorrente,Caldas Novas,GO,Itanhangá I,"Av. Orcalino Santos, 7702",75685-308,Capa de Chuva,Proteção,4,35,97.86,0,391.44,251.44,Pix,WhatsApp,Chuva Leve,True,False,False,34,2,False
2025-01-10,15:30,Sexta-feira,Janeiro,Novo,Caldas Novas,GO,Jardim Belvedere,"Rua São Paulo, 8047",75687-272,Luva Motoboy,Proteção,1,25,80.58,5,80.58,55.58,Pix,Loja Física,Ensolarado,False,False,False,42,10,False
2025-01-10,08:00,Sexta-feira,Janeiro,Novo,Caldas Novas,GO,Itanhangá I,"Rua do Balneário, 3801",75681-824,Retrovisor Esportivo,Peça,2,35,121.27,0,242.54,172.54,Pix,Loja Física,Nublado,True,False,False,99,9,False
2025-01-10,16:30,Sexta-feira,Janeiro,Novo,Caldas Novas,GO,Centro,"Rua São Paulo, 2947",75681-198,Bag Delivery 45L,Bag Entrega,1,95,181.39,0,181.39,86.39,Pix,WhatsApp,Nublado,True,False,False,64,6,False
2025-01-10,12:00,Sexta-feira,Janeiro,Novo,Caldas Novas,GO,Portal das Águas,"Av. Orcalino Santos, 1541",75686-488,Bag Delivery 45L,Bag Entrega,1,95,181.12,0,181.12,86.12,Pix,WhatsApp,Chuva Forte,False,False,False,29,9,False
2025-01-10,08:15,Sexta-feira,Janeiro,Fiel,Caldas Novas,GO,Nova Vila,"Rua São Paulo, 4451",75680-176,Bag Delivery 80L,Bag Entrega,4,145,275.37,5,1101.48,521.48,Pix,Loja Física,Ensolarado,False,False,False,38,7,True
2025-01-10,12:15,Sexta-feira,Janeiro,Recorrente,Caldas Novas,GO,Itanhangá II,"Rua do Balneário, 9294",75686-793,Suporte Celular Moto,Suporte,2,18,60.52,10,121.04,85.04,Pix,WhatsApp,Ensolarado,True,False,False,106,3,False
2025-01-10,20:45,Sexta-feira,Janeiro,Recorrente,Caldas Novas,GO,Jardim Belvedere,"Av. Orcalino Santos, 4488",75687-602,Retrovisor Esportivo,Peça,1,35,117.86,0,117.86,82.86,Pix,Loja Física,Ensolarado,True,False,False,93,8,False
2025-01-10,20:15,Sexta-feira,Janeiro,Novo,Caldas Novas,GO,Portal das Águas,"Rua São Paulo, 5198",75685-209,Capa de Chuva,Proteção,3,35,98.29,0,294.87,189.87,Cartão Crédito,Loja Física,Chuva Leve,False,False,False,30,4,False
2025-01-10,16:00,Sexta-feira,Janeiro,Novo,Caldas Novas,GO,Itanhangá II,"Av. Bento de Godoy, 6321",75680-398,Luva Motoboy,Proteção,1,25,77.05,0,77.05,52.05,Cartão Débito,WhatsApp,Nublado,False,False,False,50,10,False
2025-01-10,14:30,Sexta-feira,Janeiro,Recorrente,Caldas Novas,GO,Itanhangá I,"Av. Bento de Godoy, 7943",75681-469,Luva Motoboy,Proteção,1,25,76.93,0,76.93,51.93,Pix,WhatsApp,Ensolarado,False,False,False,44,9,False
2025-01-10,13:45,Sexta-feira,Janeiro,Recorrente,Caldas Novas,GO,Jardim Belvedere,"Rua São Paulo, 9748",75682-407,Suporte Celular Moto,Suporte,1,18,60.08,0,60.08,42.08,Cartão Crédito,Loja Física,Chuva Forte,True,False,False,69,7,False
2025-01-10,20:45,Sexta-feira,Janeiro,Novo,Caldas Novas,GO,Jardim Belvedere,"Av. Orcalino Santos, 9248",75683-706,Bag Delivery 80L,Bag Entrega,1,145,267.0,15,267.0,122.0,Pix,WhatsApp,Ensolarado,True,False,False,112,9,False
2025-01-10,20:45,Sexta-feira,Janeiro,Novo,Caldas Novas,GO,Portal das Águas,"Rua São Paulo, 2290",75684-347,Suporte Celular Moto,Suporte,2,18,60.23,0,120.46,84.46,Pix,Loja Física,Chuva Leve,False,False,False,75,9,False
2025-01-10,13:00,Sexta-feira,Janeiro,Recorrente,Caldas Novas,GO,Centro,"Rua do Balneário, 5826",75682-762,Capa de Chuva,Proteção,4,35,100.73,0,402.92,262.92,Pix,WhatsApp,Chuva Leve,False,False,False,112,7,False
2025-01-10,17:15,Sexta-feira,Janeiro,Recorrente,Caldas Novas,GO,Itanhangá I,"Av. Bento de Godoy, 6418",75687-890,Luva Motoboy,Proteção,1,25,79.09,5,79.09,54.09,Cartão Débito,Loja Física,Ensolarado,False,False,False,80,3,False
2025-01-10,13:45,Sexta-feira,Janeiro,Recorrente,Caldas Novas,GO,Nova Vila,"Rua São Paulo, 5716",75687-199,Carregador USB Moto,Acessório,2,15,48.55,0,97.1,67.1,Cartão Débito,Loja Física,Ensolarado,True,False,False,108,3,False
2025-01-10,16:15,Sexta-feira,Janeiro,Fiel,Caldas Novas,GO,Itanhangá II,"Rua do Balneário, 5432",75688-536,Suporte Celular Moto,Suporte,2,18,59.85,15,119.7,83.7,Pix,Loja Física,Ensolarado,True,False,False,99,8,False
2025-01-10,11:15,Sexta-feira,Janeiro,Novo,Caldas Novas,GO,Jardim Belvedere,"Av. Orcalino Santos, 9469",75681-918,Capacete Pro Tork,Capacete,1,180,319.22,10,319.22,139.22,Pix,Loja Física,Chuva Leve,False,False,False,52,9,False
2025-01-11,10:30,Sábado,Janeiro,Novo,Caldas Novas,GO,Itanhangá II,"Av. Orcalino Santos, 2204",75685-220,Luva Motoboy,Proteção,1,25,78.8,0,78.8,53.8,Pix,Loja Física,Ensolarado,True,True,False,68,8,False
2025-01-11,10:15,Sábado,Janeiro,Recorrente,Caldas Novas,GO,Itanhangá I,"Av. Bento de Godoy, 2308",75682-422,Capa de Chuva,Proteção,1,35,101.49,5,101.49,66.49,Cartão Débito,Instagram,Ensolarado,False,True,False,81,4,False
2025-01-11,19:45,Sábado,Janeiro,Novo,Caldas Novas,GO,Itanhangá I,"Rua do Balneário, 1364",75689-131,Luva Motoboy,Proteção,1,25,78.96,5,78.96,53.96,Pix,Loja Física,Nublado,True,True,False,55,4,False
2025-01-11,20:30,Sábado,Janeiro,Novo,Caldas Novas,GO,Itanhangá II,"Av. Orcalino Santos, 7241",75688-323,Capa de Chuva,Proteção,4,35,96.71,15,386.84,246.84,Pix,Instagram,Chuva Leve,False,True,False,54,2,False
2025-01-11,11:15,Sábado,Janeiro,Fiel,Caldas Novas,GO,Portal das Águas,"Av. Bento de Godoy, 7025",75682-730,Suporte Celular Moto,Suporte,1,18,59.98,0,59.98,41.98,Pix,Loja Física,Chuva Leve,True,True,False,63,10,False
2025-01-11,16:00,Sábado,Janeiro,Novo,Caldas Novas,GO,Nova Vila,"Rua São Paulo, 981",75684-987,Capa de Chuva,Proteção,2,35,97.62,5,195.24,125.24,Cartão Débito,Loja Física,Ensolarado,True,True,False,59,5,False
2025-01-11,15:00,Sábado,Janeiro,Novo,Caldas Novas,GO,Portal das Águas,"Av. Orcalino Santos, 6610",75688-867,Bag Delivery 80L,Bag Entrega,1,145,267.62,0,267.62,122.62,Cartão Crédito,Loja Física,Ensolarado,False,True,False,60,2,False
2025-01-11,09:45,Sábado,Janeiro,Recorrente,Caldas Novas,GO,Nova Vila,"Rua São Paulo, 3480",75687-374,Baú Moto 30L,Bagagem,3,120,262.07,0,786.21,426.21,Pix,Loja Física,Ensolarado,True,True,False,79,7,False
2025-01-11,10:45,Sábado,Janeiro,Recorrente,Caldas Novas,GO,Itanhangá I,"Av. Orcalino Santos, 7019",75683-805,Capacete Pro Tork,Capacete,1,180,319.45,10,319.45,139.45,Cartão Crédito,Loja Física,Ensolarado,False,True,False,54,3,False
2025-01-11,12:15,Sábado,Janeiro,Novo,Caldas Novas,GO,Itanhangá I,"Av. Orcalino Santos, 1569",75680-318,Suporte Celular Moto,Suporte,3,18,58.63,0,175.89,121.89,Pix,Loja Física,Ensolarado,False,True,False,18,2,False
2025-01-11,14:00,Sábado,Janeiro,Novo,Caldas Novas,GO,Portal das Águas,"Av. Orcalino Santos, 1700",75685-476,Baú Moto 30L,Bagagem,1,120,252.33,10,252.33,132.33,Pix,WhatsApp,Chuva Forte,False,True,False,36,4,False
2025-01-11,19:15,Sábado,Janeiro,Novo,Caldas Novas,GO,Itanhangá I,"Rua São Paulo, 3569",75681-202,Capa de Chuva,Proteção,1,35,97.3,0,97.3,62.3,Pix,WhatsApp,Nublado,False,True,False,73,7,False
2025-01-11,12:00,Sábado,Janeiro,Recorrente,Caldas Novas,GO,Portal das Águas,"Av. Bento de Godoy, 3376",75688-721,Suporte Celular Moto,Suporte,1,18,59.78,0,59.78,41.78,Cartão Débito,Loja Física,Nublado,True,True,False,49,9,False
2025-01-11,13:30,Sábado,Janeiro,Fiel,Caldas Novas,GO,Nova Vila,"Rua São Paulo, 9322",75686-474,Suporte Celular Moto,Suporte,1,18,57.27,0,57.27,39.27,Pix,Loja Física,Nublado,False,True,False,28,2,False
2025-01-11,12:45,Sábado,Janeiro,Fiel,Caldas Novas,GO,Itanhangá I,"Rua São Paulo, 1360",75688-650,Bag Delivery 45L,Bag Entrega,4,95,177.9,0,711.6,331.6,Pix,Loja Física,Ensolarado,False,True,False,42,4,False
2025-01-11,19:45,Sábado,Janeiro,Recorrente,Caldas Novas,GO,Portal das Águas,"Rua do Balneário, 958",75683-188,Luva Motoboy,Proteção,2,25,76.94,10,153.88,103.88,Pix,WhatsApp,Nublado,True,True,False,103,4,False
2025-01-11,20:30,Sábado,Janeiro,Fiel,Caldas Novas,GO,Nova Vila,"Av. Bento de Godoy, 2089",75684-850,Capacete Pro Tork,Capacete,1,180,329.45,10,329.45,149.45,Cartão Débito,Loja Física,Nublado,False,True,False,53,10,False
2025-01-11,15:15,Sábado,Janeiro,Recorrente,Caldas Novas,GO,Jardim Belvedere,"Rua do Balneário, 4189",75681-687,Capacete Pro Tork,Capacete,1,180,326.24,5,326.24,146.24,Pix,WhatsApp,Nublado,True,True,False,20,5,False
2025-01-11,20:45,Sábado,Janeiro,Fiel,Caldas Novas,GO,Nova Vila,"Av. Bento de Godoy, 4077",75686-837,Suporte Celular Moto,Suporte,1,18,57.36,0,57.36,39.36,Cartão Crédito,WhatsApp,Chuva Leve,True,True,False,105,2,False
2025-01-12,12:30,Domingo,Janeiro,Fiel,Caldas Novas,GO,Centro,"Rua São Paulo, 140",75685-305,Bag Delivery 45L,Bag Entrega,2,95,181.94,0,363.88,173.88,Cartão Crédito,WhatsApp,Ensolarado,True,True,False,65,9,False
2025-01-12,14:00,Domingo,Janeiro,Recorrente,Caldas Novas,GO,Nova Vila,"Av. Bento de Godoy, 167",75685-101,Capacete Pro Tork,Capacete,1,180,322.1,5,322.1,142.1,Pix,WhatsApp,Nublado,True,True,False,45,10,False
2025-01-12,08:15,Domingo,Janeiro,Novo,Caldas Novas,GO,Itanhangá II,"Rua São Paulo, 6112",75687-865,Luva Motoboy,Proteção,3,25,77.96,0,233.88,158.88,Pix,Loja Física,Chuva Forte,False,True,False,26,2,False
2025-01-12,19:30,Domingo,Janeiro,Novo,Caldas Novas,GO,Jardim Belvedere,"Rua São Paulo, 4465",75683-176,Retrovisor Esportivo,Peça,1,35,121.15,10,121.15,86.15,Pix,WhatsApp,Ensolarado,True,True,False,32,4,False
2025-01-12,15:30,Domingo,Janeiro,Recorrente,Caldas Novas,GO,Centro,"Av. Orcalino Santos, 2592",75684-946,Suporte Celular Moto,Suporte,1,18,58.83,5,58.83,40.83,Cartão Débito,Loja Física,Ensolarado,False,True,False,37,3,False
2025-01-12,10:00,Domingo,Janeiro,Novo,Caldas Novas,GO,Itanhangá I,"Rua São Paulo, 9118",75688-355,Retrovisor Esportivo,Peça,1,35,121.29,0,121.29,86.29,Pix,WhatsApp,Ensolarado,True,True,False,26,5,False
2025-01-12,12:00,Domingo,Janeiro,Recorrente,Caldas Novas,GO,Centro,"Av. Orcalino Santos, 3249",75687-928,Baú Moto 30L,Bagagem,1,120,260.28,0,260.28,140.28,Cartão Crédito,Instagram,Ensolarado,True,True,False,24,9,False
2025-01-12,14:15,Domingo,Janeiro,Recorrente,Caldas Novas,GO,Jardim Belvedere,"Rua do Balneário, 3076",75684-386,Carregador USB Moto,Acessório,2,15,48.66,0,97.32,67.32,Pix,WhatsApp,Ensolarado,False,True,False,100,6,False
2025-01-12,18:15,Domingo,Janeiro,Novo,Caldas Novas,GO,Portal das Águas,"Av. Orcalino Santos, 6276",75685-591,Balaclava,Proteção,1,8,34.83,0,34.83,26.83,Pix,Instagram,Ensolarado,False,True,False,68,6,False
2025-01-12,15:30,Domingo,Janeiro,Recorrente,Caldas Novas,GO,Itanhangá II,"Rua do Balneário, 2625",75681-353,Suporte Celular Moto,Suporte,2,18,57.44,5,114.88,78.88,Pix,WhatsApp,Ensolarado,False,True,False,25,5,False
2025-01-12,11:30,Domingo,Janeiro,Fiel,Caldas Novas,GO,Portal das Águas,"Av. Bento de Godoy, 9702",75680-820,Capacete LS2,Capacete,4,380,685.32,5,2741.28,1221.28,Cartão Crédito,WhatsApp,Ensolarado,False,True,False,40,9,False
2025-01-12,15:00,Domingo,Janeiro,Recorrente,Caldas Novas,GO,Jardim Belvedere,"Rua do Balneário, 2147",75685-834,Bag Delivery 45L,Bag Entrega,1,95,173.84,0,173.84,78.84,Cartão Crédito,Instagram,Ensolarado,True,True,False,37,4,False
2025-01-12,14:00,Domingo,Janeiro,Novo,Caldas Novas,GO,Jardim Belvedere,"Av. Bento de Godoy, 5295",75682-261,Baú Moto 30L,Bagagem,3,120,265.87,5,797.61,437.61,Pix,WhatsApp,Chuva Leve,False,True,False,57,4,False
2025-01-12,10:45,Domingo,Janeiro,Novo,Caldas Novas,GO,Jardim Belvedere,"Av. Bento de Godoy, 2096",75682-846,Capa de Chuva,Proteção,3,35,99.53,0,298.59,193.59,Cartão Débito,WhatsApp,Chuva Leve,False,True,False,115,2,False
2025-01-12,15:15,Domingo,Janeiro,Recorrente,Caldas Novas,GO,Jardim Belvedere,"Av. Orcalino Santos, 3909",75685-427,Suporte Celular Moto,Suporte,1,18,57.6,0,57.6,39.6,Cartão Crédito,Loja Física,Chuva Leve,False,True,False,100,7,False
2025-01-12,08:00,Domingo,Janeiro,Novo,Caldas Novas,GO,Itanhangá I,"Rua São Paulo, 6885",75682-523,Suporte Celular Moto,Suporte,1,18,57.61,0,57.61,39.61,Pix,Loja Física,Ensolarado,True,True,False,80,5,False
2025-01-12,09:30,Domingo,Janeiro,Novo,Caldas Novas,GO,Nova Vila,"Rua São Paulo, 2646",75681-660,Bag Delivery 45L,Bag Entrega,1,95,183.85,10,183.85,88.85,Dinheiro,Loja Física,Chuva Leve,False,True,False,80,2,False
2025-01-12,11:45,Domingo,Janeiro,Novo,Caldas Novas,GO,Portal das Águas,"Av. Bento de Godoy, 4622",75684-343,Bag Delivery 80L,Bag Entrega,1,145,266.27,0,266.27,121.27,Pix,Loja Física,Nublado,False,True,False,25,7,True
2025-01-12,11:15,Domingo,Janeiro,Recorrente,Caldas Novas,GO,Portal das Águas,"Av. Bento de Godoy, 1352",75687-964,Bag Delivery 45L,Bag Entrega,1,95,174.67,0,174.67,79.67,Cartão Crédito,Loja Física,Chuva Leve,False,True,False,52,3,False
2025-01-12,15:45,Domingo,Janeiro,Novo,Caldas Novas,GO,Jardim Belvedere,"Rua do Balneário, 4410",75689-163,Luva Motoboy,Proteção,1,25,76.84,0,76.84,51.84,Cartão Débito,Loja Física,Ensolarado,False,True,False,88,8,False
2025-01-12,16:45,Domingo,Janeiro,Recorrente,Caldas Novas,GO,Itanhangá II,"Rua do Balneário, 7813",75684-180,Capa de Chuva,Proteção,2,35,98.52,0,197.04,127.04,Cartão Crédito,Loja Física,Nublado,False,True,False,84,4,False
2025-01-13,09:45,Segunda-feira,Janeiro,Novo,Caldas Novas,GO,Nova Vila,"Rua do Balneário, 9759",75684-427,Carregador USB Moto,Acessório,1,15,47.66,10,47.66,32.66,Cartão Crédito,Loja Física,Ensolarado,False,False,False,69,10,False
2025-01-13,16:45,Segunda-feira,Janeiro,Recorrente,Caldas Novas,GO,Centro,"Rua São Paulo, 2461",75682-680,Suporte Celular Moto,Suporte,2,18,59.44,0,118.88,82.88,Cartão Débito,Instagram,Ensolarado,False,False,False,90,3,False
2025-01-13,17:45,Segunda-feira,Janeiro,Novo,Caldas Novas,GO,Centro,"Rua do Balneário, 4522",75686-247,Balaclava,Proteção,2,8,35.33,0,70.66,54.66,Cartão Débito,Loja Física,Chuva Leve,False,False,False,60,5,False
2025-01-13,12:30,Segunda-feira,Janeiro,Novo,Caldas Novas,GO,Itanhangá I,"Av. Orcalino Santos, 3744",75682-407,Luva Motoboy,Proteção,1,25,80.39,15,80.39,55.39,Pix,Instagram,Ensolarado,True,False,False,72,3,False
2025-01-13,08:15,Segunda-feira,Janeiro,Recorrente,Caldas Novas,GO,Centro,"Av. Bento de Godoy, 8313",75686-238,Suporte Celular Moto,Suporte,2,18,60.3,5,120.6,84.6,Pix,WhatsApp,Chuva Leve,True,False,False,43,2,False
2025-01-13,16:45,Segunda-feira,Janeiro,Novo,Caldas Novas,GO,Portal das Águas,"Av. Orcalino Santos, 510",75683-481,Luva Motoboy,Proteção,2,25,80.53,0,161.06,111.06,Pix,Instagram,Chuva Leve,False,False,False,88,7,False
2025-01-13,08:15,Segunda-feira,Janeiro,Novo,Caldas Novas,GO,Itanhangá II,"Rua do Balneário, 3636",75683-793,Baú Moto 30L,Bagagem,2,120,251.66,0,503.32,263.32,Cartão Débito,Loja Física,Ensolarado,False,False,False,116,2,False
2025-01-13,12:30,Segunda-feira,Janeiro,Novo,Caldas Novas,GO,Itanhangá I,"Rua São Paulo, 5723",75687-358,Bag Delivery 45L,Bag Entrega,2,95,180.16,0,360.32,170.32,Pix,Loja Física,Ensolarado,False,False,False,92,3,True
2025-01-13,12:30,Segunda-feira,Janeiro,Recorrente,Caldas Novas,GO,Portal das Águas,"Av. Orcalino Santos, 7902",75681-444,Intercomunicador,Eletrônico,2,150,401.24,15,802.48,502.48,Cartão Débito,Instagram,Chuva Forte,True,False,False,109,6,False
2025-01-13,14:30,Segunda-feira,Janeiro,Fiel,Caldas Novas,GO,Portal das Águas,"Rua do Balneário, 427",75687-402,Luva Motoboy,Proteção,1,25,80.47,0,80.47,55.47,Pix,Loja Física,Ensolarado,True,False,False,109,5,False
2025-01-13,13:30,Segunda-feira,Janeiro,Recorrente,Caldas Novas,GO,Nova Vila,"Rua do Balneário, 4823",75681-582,Capacete Pro Tork,Capacete,1,180,337.7,0,337.7,157.7,Pix,WhatsApp,Nublado,False,False,False,42,7,False
2025-01-13,13:30,Segunda-feira,Janeiro,Novo,Caldas Novas,GO,Itanhangá II,"Av. Bento de Godoy, 7608",75681-581,Suporte Celular Moto,Suporte,2,18,60.37,0,120.74,84.74,Cartão Débito,WhatsApp,Ensolarado,False,False,False,78,5,False
2025-01-13,10:15,Segunda-feira,Janeiro,Novo,Caldas Novas,GO,Jardim Belvedere,"Rua São Paulo, 9339",75687-246,Balaclava,Proteção,1,8,35.74,0,35.74,27.74,Cartão Débito,WhatsApp,Ensolarado,False,False,False,99,4,False
2025-01-13,10:45,Segunda-feira,Janeiro,Recorrente,Caldas Novas,GO,Centro,"Rua do Balneário, 7115",75686-513,Bag Delivery 45L,Bag Entrega,1,95,179.82,0,179.82,84.82,Pix,Loja Física,Ensolarado,False,False,False,112,7,False
2025-01-13,19:15,Segunda-feira,Janeiro,Novo,Caldas Novas,GO,Nova Vila,"Av. Bento de Godoy, 5123",75682-205,Balaclava,Proteção,1,8,33.96,0,33.96,25.96,Pix,Loja Física,Chuva Leve,False,False,False,57,6,False
2025-01-13,15:30,Segunda-feira,Janeiro,Recorrente,Caldas Novas,GO,Nova Vila,"Rua do Balneário, 6619",75680-333,Capa de Chuva,Proteção,1,35,96.82,0,96.82,61.82,Dinheiro,Loja Física,Nublado,True,False,False,83,4,False
2025-01-13,17:00,Segunda-feira,Janeiro,Recorrente,Caldas Novas,GO,Itanhangá II,"Av. Orcalino Santos, 1781",75680-149,Capacete Pro Tork,Capacete,1,180,334.35,5,334.35,154.35,Pix,Loja Física,Chuva Leve,False,False,False,79,4,False
2025-01-13,17:15,Segunda-feira,Janeiro,Novo,Caldas Novas,GO,Itanhangá I,"Av. Orcalino Santos, 8391",75689-220,Bag Delivery 80L,Bag Entrega,1,145,269.33,0,269.33,124.33,Cartão Crédito,Loja Física,Ensolarado,False,False,False,118,6,False
2025-01-13,11:45,Segunda-feira,Janeiro,Novo,Caldas Novas,GO,Jardim Belvedere,"Rua do Balneário, 54",75680-787,Retrovisor Esportivo,Peça,1,35,119.34,0,119.34,84.34,Pix,WhatsApp,Ensolarado,False,False,False,30,10,False
2025-01-13,12:45,Segunda-feira,Janeiro,Recorrente,Caldas Novas,GO,Centro,"Av. Orcalino Santos, 2872",75680-972,Capacete Pro Tork,Capacete,1,180,338.42,0,338.42,158.42,Cartão Crédito,Loja Física,Chuva Leve,False,False,False,31,2,True
2025-01-13,12:00,Segunda-feira,Janeiro,Fiel,Caldas Novas,GO,Jardim Belvedere,"Av. Bento de Godoy, 3006",75681-510,Bag Delivery 45L,Bag Entrega,1,95,183.89,0,183.89,88.89,Pix,Instagram,Nublado,False,False,False,80,8,False
2025-01-14,17:45,Terça-feira,Janeiro,Recorrente,Caldas Novas,GO,Itanhangá II,"Rua São Paulo, 2979",75689-488,Bag Delivery 45L,Bag Entrega,4,95,174.74,5,698.96,318.96,Cartão Débito,Instagram,Nublado,False,False,False,109,4,False
